metz,smiles,proteinName,protein_dataset
5.8,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,MAPK12,metz
5.8,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,MAPK13,metz
7.2,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,AXL,metz
6.5,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,FES,metz
8.4,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,LYN,metz
5.9,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,MARK2,metz
7.1,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,ALK,metz
7.5,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,BTK,metz
6.2,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,ROCK1,metz
8.0,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,STK12,metz
8.1,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,STK6,metz
6.0,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,TAO1,metz
6.4,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,ROCK2,metz
6.8,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,ROS1,metz
5.5,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,STK3,metz
6.3,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,RPS6KA5,metz
5.9,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,RPS6KB1,metz
6.7,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,SRC,metz
5.9,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,SLK,metz
6.9,CC(=O)N1CCN(CC1)C2CCC(CC2)n3nc(c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c7c(N)ncnc37,SRMS,metz
7.1,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,CLK2,metz
6.8,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,CSNK1A1,metz
6.6,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,DYRK1A,metz
6.4,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,FYN,metz
5.5,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,GSK3B,metz
6.4,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,JAK2,metz
5.8,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,KDR,metz
5.6,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,LCK,metz
5.0,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,LIMK1,metz
5.4,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,MAP4K2,metz
5.1,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,MAP4K4,metz
6.2,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,NTRK1,metz
6.0,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,NTRK3,metz
5.3,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,PRKACA,metz
5.1,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,PRKCN,metz
6.2,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,RET,metz
5.9,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,STK12,metz
7.8,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,CLK4,metz
6.2,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,PLK4,metz
6.0,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,INSR,metz
5.7,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,SGK,metz
5.7,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,MARK3,metz
7.5,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,ROS1,metz
5.3,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,STK3,metz
6.5,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,BLK,metz
5.9,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,CDC7,metz
6.0,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,CDK2,metz
5.5,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,CSNK1G2,metz
5.9,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,HIPK2,metz
5.8,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,IRAK1,metz
5.5,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,MAPK1,metz
5.1,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,MINK,metz
5.0,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,MKNK2,metz
6.1,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,RPS6KB1,metz
6.0,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,SRC,metz
5.7,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,CDC2,metz
6.1,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,DYRK3,metz
6.0,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,FER,metz
6.1,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,SLK,metz
7.0,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,CSNK1D,metz
6.0,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,EPHA2,metz
6.3,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,AXL,metz
5.7,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,FLT4,metz
5.6,Nc1ncnc2c1c(I)nn2[C@@H]3CC[C@H](O)CC3,CDK5,metz
8.5,COCCO[C@@H]1CC[C@H](CC1)n2nc(c3ccc(Nc4oc5c(C)cc(Br)cc5n4)cc3)c6c(N)ncnc26,STK12,metz
8.4,COCCO[C@@H]1CC[C@H](CC1)n2nc(c3ccc(Nc4oc5c(C)cc(Br)cc5n4)cc3)c6c(N)ncnc26,STK6,metz
8.0,COCCO[C@@H]1CC[C@H](CC1)n2nc(c3ccc(Nc4oc5ccc(Cl)cc5n4)c(F)c3)c6c(N)ncnc26,STK12,metz
7.4,COCCO[C@@H]1CC[C@H](CC1)n2nc(c3ccc(Nc4oc5ccc(Cl)cc5n4)c(F)c3)c6c(N)ncnc26,STK6,metz
8.1,COCCO[C@@H]1CC[C@H](CC1)n2nc(c3ccc(Nc4oc5c(C)cc(Cl)cc5n4)c(F)c3)c6c(N)ncnc26,STK12,metz
6.9,COCCO[C@@H]1CC[C@H](CC1)n2nc(c3ccc(Nc4oc5c(C)cc(Cl)cc5n4)c(F)c3)c6c(N)ncnc26,STK6,metz
5.1,O=C(NCCCCCCNC(=O)NCc1cccnc1)NCc2cccnc2,CLK2,metz
6.0,O=C(NCCCCCCNC(=O)NCc1cccnc1)NCc2cccnc2,RET,metz
5.8,O=C(NCCCCCCNC(=O)NCc1cccnc1)NCc2cccnc2,CLK4,metz
6.5,O=C(NCCCCCCNC(=O)NCc1cccnc1)NCc2cccnc2,TYK2,metz
7.1,O=C(NCCCCCCNC(=O)NCc1cccnc1)NCc2cccnc2,MARK3,metz
5.7,O=C(NCCCCCCNC(=O)NCc1cccnc1)NCc2cccnc2,FES,metz
5.4,O=C(NCCCCCCNC(=O)NCc1cccnc1)NCc2cccnc2,FLT4,metz
6.3,O=C(NCCCCCCNC(=O)NCc1cccnc1)NCc2cccnc2,SYK,metz
5.9,CCOc1nc(cc(N)c1C#N)C(=O)NCc2cccnc2,CSF1R,metz
8.1,CCOc1nc(cc(N)c1C#N)C(=O)NCc2cccnc2,MAPK8,metz
7.7,CCOc1nc(cc(N)c1C#N)C(=O)NCc2cccnc2,MAPK9,metz
5.1,CCOc1nc(cc(N)c1C#N)C(=O)NCc2cccnc2,ROCK2,metz
6.5,CCOc1nc(cc(N)c1C#N)C(=O)NCc2cccnc2,MAPK1,metz
5.8,CCOc1nc(cc(N)c1C#N)C(=O)NCc2cccnc2,PRKD2,metz
5.3,CCOc1nc(cc(N)c1C#N)C(=O)NCc2cccnc2,CSNK1D,metz
5.2,O=C(NCCCCCCNC(=O)Nc1cccnc1)Nc2cccnc2,CDK2,metz
7.5,O=C(NCCCCCCNC(=O)Nc1cccnc1)Nc2cccnc2,FLT4,metz
7.3,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,CSF1R,metz
7.2,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,FGFR1,metz
8.3,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,FLT1,metz
7.2,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,FLT3,metz
9.4,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,FYN,metz
7.9,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,KDR,metz
7.8,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,LCK,metz
7.2,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,LIMK1,metz
5.8,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,MAP4K2,metz
7.6,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,MAP4K4,metz
5.4,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,NEK2,metz
6.8,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,NTRK1,metz
6.4,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,NTRK2,metz
6.6,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,NTRK3,metz
6.0,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,PRKCN,metz
8.5,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,RET,metz
7.4,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,STK12,metz
5.1,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,TAO1,metz
7.5,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,TYRO3,metz
5.6,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,CLK4,metz
6.3,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,ITK,metz
6.9,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,PLK4,metz
6.7,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,EGFR,metz
5.9,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,ERBB2,metz
7.0,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,FGFR3,metz
6.4,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,KIT,metz
7.8,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,PTK6,metz
5.5,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,MARK3,metz
6.0,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,ROS1,metz
5.1,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,STK3,metz
9.1,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,BLK,metz
5.2,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,CAMK2D,metz
5.4,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,CDC42BPA,metz
6.8,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,MINK,metz
5.5,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,MKNK2,metz
5.1,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,PKN2,metz
5.3,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,PRKCG,metz
6.2,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,PRKD2,metz
7.2,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,RPS6KB1,metz
9.1,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,SRC,metz
6.2,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,KIAA1811,metz
8.5,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,FRK,metz
7.3,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,MAP4K5,metz
6.0,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,FER,metz
6.3,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,SLK,metz
5.8,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,CSNK1D,metz
8.5,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,EPHA2,metz
5.8,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,ERBB4,metz
7.5,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,ZAK,metz
6.8,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,SRMS,metz
6.2,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,AXL,metz
7.1,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,FLT4,metz
7.5,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,LYN,metz
5.9,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,MARK2,metz
6.4,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,SYK,metz
8.0,Nc1ncc(\C=C\C(=O)NCCCn2ccnc2)c3scc(c4ccc(Br)cc4)c13,BTK,metz
5.3,Clc1ccc2oc3C(=O)NC=Nc3c2c1,CLK2,metz
6.4,Clc1ccc2oc3C(=O)NC=Nc3c2c1,DYRK1A,metz
5.4,Clc1ccc2oc3C(=O)NC=Nc3c2c1,GSK3A,metz
5.2,Clc1ccc2oc3C(=O)NC=Nc3c2c1,GSK3B,metz
6.5,Clc1ccc2oc3C(=O)NC=Nc3c2c1,IGF1R,metz
6.5,Clc1ccc2oc3C(=O)NC=Nc3c2c1,PIM1,metz
6.2,Clc1ccc2oc3C(=O)NC=Nc3c2c1,CLK4,metz
6.5,Clc1ccc2oc3C(=O)NC=Nc3c2c1,PIM3,metz
6.0,Clc1ccc2oc3C(=O)NC=Nc3c2c1,PIM2,metz
7.1,Clc1ccc2oc3C(=O)NC=Nc3c2c1,CDC7,metz
5.1,Clc1ccc2oc3C(=O)NC=Nc3c2c1,PKN2,metz
5.8,Clc1ccc2oc3C(=O)NC=Nc3c2c1,CSNK2A1,metz
5.3,Clc1ccc2oc3C(=O)NC=Nc3c2c1,DYRK3,metz
6.2,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CDK7,metz
7.3,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CDK9,metz
6.3,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CLK2,metz
5.6,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CSF1R,metz
6.2,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CSNK1A1,metz
7.4,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,DYRK1A,metz
6.8,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,GSK3A,metz
6.7,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,GSK3B,metz
6.0,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,MAP4K2,metz
6.3,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,MAP4K4,metz
5.3,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,PIM1,metz
5.4,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,PRKACA,metz
6.0,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,ROCK1,metz
5.3,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,STK12,metz
7.7,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CLK4,metz
5.4,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,PLK1,metz
5.5,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,PIM3,metz
6.4,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,ROCK2,metz
5.3,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,MARK3,metz
5.5,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CDC42BPA,metz
8.6,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CDC7,metz
6.6,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CDK2,metz
5.4,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CSNK1G1,metz
5.5,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CSNK1G2,metz
5.6,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CSNK1G3,metz
7.1,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,HIPK2,metz
6.3,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,IRAK1,metz
5.7,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,IRAK4,metz
5.1,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,MAPK1,metz
5.9,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,MINK,metz
5.6,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,MKNK2,metz
5.3,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,PRKCD,metz
6.2,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CDC2,metz
5.4,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CSNK2A1,metz
6.1,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,DYRK3,metz
6.1,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,HIPK4,metz
5.2,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,TOPK,metz
5.3,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CAMK2B,metz
6.3,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CSNK1D,metz
5.3,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,DYRK4,metz
6.1,O=C1NC(=NC(=C1)c2ccncc2)NC3CCCCC3,CDK5,metz
6.9,CN1C=C(C2=NC(=CC(=O)N12)c3ccncc3)c4ccccc4,GSK3B,metz
5.9,CN1C=C(C2=NC(=CC(=O)N12)c3ccncc3)c4ccccc4,MAP4K4,metz
5.6,CN1C=C(C2=NC(=CC(=O)N12)c3ccncc3)c4ccccc4,PIM1,metz
5.3,CN1C=C(C2=NC(=CC(=O)N12)c3ccncc3)c4ccccc4,PRKACA,metz
7.5,CN1C=C(C2=NC(=CC(=O)N12)c3ccncc3)c4ccccc4,CLK4,metz
5.5,CN1C=C(C2=NC(=CC(=O)N12)c3ccncc3)c4ccccc4,ROCK2,metz
7.8,CN1C=C(C2=NC(=CC(=O)N12)c3ccncc3)c4ccccc4,CDC7,metz
7.0,CN1C=C(C2=NC(=CC(=O)N12)c3ccncc3)c4ccccc4,HIPK2,metz
6.5,CCOC(=O)C1=CNN2C(=O)C=C(N=C12)c3ccncc3,GSK3B,metz
5.5,CCOC(=O)C1=CNN2C(=O)C=C(N=C12)c3ccncc3,PIM1,metz
7.6,CCOC(=O)C1=CNN2C(=O)C=C(N=C12)c3ccncc3,CLK4,metz
5.7,CCOC(=O)C1=CNN2C(=O)C=C(N=C12)c3ccncc3,ROCK2,metz
8.3,CCOC(=O)C1=CNN2C(=O)C=C(N=C12)c3ccncc3,CDC7,metz
7.3,CCOC(=O)C1=CNN2C(=O)C=C(N=C12)c3ccncc3,HIPK2,metz
7.5,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,CDK9,metz
6.1,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,DYRK1B,metz
5.6,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,FGFR1,metz
5.5,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,FLT1,metz
5.6,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,FLT3,metz
6.5,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,GSK3A,metz
6.4,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,GSK3B,metz
6.0,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,KDR,metz
5.4,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,LCK,metz
6.2,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,LRRK2,metz
6.1,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,MAP4K4,metz
6.1,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,MAPK8,metz
5.6,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,MAPK9,metz
5.4,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,MST1R,metz
5.4,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,NTRK2,metz
5.8,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,PDGFRB,metz
6.1,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,STK12,metz
6.4,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,STK6,metz
5.6,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,TAO1,metz
6.3,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,TYRO3,metz
6.3,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,CLK4,metz
5.6,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,MET,metz
6.0,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,CAMK2A,metz
6.3,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,CDK5,metz
6.3,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,ABL1,metz
6.7,COc1ccccc1c2ccnc(Nc3cccc(c3)S(=O)(=O)C)n2,ACVR1,metz
4.1,Nc1nccc2nc(cn12)c3ccccc3,FGFR1,metz
4.4,Nc1nccc2nc(cn12)c3ccccc3,IGF1R,metz
4.3,Nc1nccc2nc(cn12)c3ccccc3,LTK,metz
4.1,Nc1nccc2nc(cn12)c3ccccc3,MAP2K2,metz
4.0,Nc1nccc2nc(cn12)c3ccccc3,MAPK9,metz
4.5,Nc1nccc2nc(cn12)c3ccccc3,NTRK1,metz
4.3,Nc1nccc2nc(cn12)c3ccccc3,PRKCQ,metz
4.1,Nc1nccc2nc(cn12)c3ccccc3,PRKX,metz
4.3,Nc1nccc2nc(cn12)c3ccccc3,RPS6KA3,metz
4.1,Nc1nccc2nc(cn12)c3ccccc3,CLK4,metz
4.8,Nc1nccc2nc(cn12)c3ccccc3,ACK1,metz
7.9,Fc1cccc(F)c1C(=O)Nc2cccc(c2)c3nn4ccccc4c3c5ccnc(Nc6ccc7CCNCc7c6)n5,KDR,metz
8.3,Fc1cccc(F)c1C(=O)Nc2cccc(c2)c3nn4ccccc4c3c5ccnc(Nc6ccc7CCNCc7c6)n5,STK12,metz
6.7,Fc1cccc(F)c1C(=O)Nc2cccc(c2)c3nn4ccccc4c3c5ccnc(Nc6ccc7CCNCc7c6)n5,STK6,metz
7.7,Fc1cccc(F)c1C(=O)Nc2cccc(c2)c3nn4ccccc4c3c5ccnc(Nc6ccc7CCNCc7c6)n5,CDC2L6,metz
