Cmpd_ID,PUBCHEM_SID,Canonical_Smiles,External_Cmpd_ID,External_Source,Cluster,ClusterSize,Cluster_MCSS,Molecular_Weight,ALogP,Num_H_Acceptors,Num_H_Donors,tPSA,Promiscuity_1uM,CDK7,CDK8,CDK9,CHEK1,CLK2,CSF1R,CSNK1A1,DAPK3,DYRK1A,DYRK1B,FGFR1,FLT1,FLT3,FYN,GPRK5,GSK3A,GSK3B,IGF1R,IKBKE,JAK2,JAK3,KDR,LCK,LIMK1,LRRK2,LTK,MAP2K1,MAP2K2,MAP4K2,MAP4K4,MAPK14,MAPK8,MAPK9,MST1R,NEK2,NTRK1,NTRK2,NTRK3,PAK4,PDGFRA,PDGFRB,PIM1,PRKAA1,PRKACA,PRKCN,PRKCQ,PRKX,PTK2,RET,ROCK1,RPS6KA3,STK12,STK6,TAO1,TBK1,TYRO3,CLK4,MET,CDC2L6,ITK,PLK1,PLK4,PIM3,AKT1,AKT2,AKT3,INSR,PLK3,EGFR,ERBB2,FGFR3,KIT,PIM2,PTK6,TYK2,HCK,MAP3K10,ROCK2,SGK,CAMKK2,MAPK10,MARK3,MARK4,MELK,ROS1,SIK2,STK3,BLK,CAMK1,CAMK2D,CAMK2G,CDC42BPA,CDC7,CDK2,CHEK2,CSNK1G1,CSNK1G2,CSNK1G3,HIPK2,IRAK1,IRAK4,MAPK1,MINK,MKNK2,NEK4,PDPK1,PHKG2,PKN2,PRKCD,PRKCG,PRKD2,RPS6KA5,RPS6KB1,SRC,STK17A,STK22B,STK22D,CDC2,CSNK2A1,DYRK3,HIPK4,KIAA1811,MAPKAPK2,PAK1,PRKCI,FRK,MAP4K5,TOPK,FER,SLK,CAMK2B,CSNK1D,DCAMKL1,DYRK4,EPHA2,ERBB4,MAPK12,MAPK13,MAPKAPK3,SRPK1,ZAK,MAPKAPK5,MATK,PRKG1,PRKG2,SRMS,AXL,CHUK,FES,FLT4,LYN,MARK2,PRKCZ,PTK2B,SYK,IKBKB,EEF2K,WEE1,BRAF,BMX,RPS6KA4,STK33,PASK,NLK,ALK,BTK,CAMK1D,CAMK2A,CDK5,ABL1,ACK1,ACVR1
1815,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,418.291,0.956,6,3,110.75,0.92,,,,,7.2,,5.7,7.4,,,8.9,,9.5,,,,7.6,,,,,8.8,8.5,,,8.1,,,,,,,,,,,,,,9.3,,,9.2,,8.1,,,,9.2,,8.8,,9,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,8.5,,,,,,9.4,,,,,8.1,,,,,,,8.2,,,,,,,,,8.8,,,,,,,,,,,,8.4,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,,6.8,,,,,,,
1816,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,361.8293,0.968,6,3,110.74,0.93,,,,,6.6,,< 5.4,7.1,,,8.3,,9.4,,,,6.9,,,,,8.5,8.1,,,7.7,,,,,,,,,,,,,,9,,,8.4,,7.4,,,,9,,8.5,8.2,8.7,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,7.9,,,,,< 6.1,9,,,,,7.7,,,,,,,7.8,,,,,,,,,8.3,,,,,,,,,,,,7.5,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,,,,7.7,,,,,6.3,,,,,,,
1817,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,375.85588,1.317,6,3,110.74,0.93,,,,,6.5,,< 5.4,7,,,8.4,,9.5,,,,6.9,,,,,8.6,8.4,,,7.8,,,,,,,,,,,,,,9.2,,,8.5,,7.1,,,,9.2,,8.7,8.2,8.7,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.1,,,,,< 6.1,8.9,,,,,7.6,,,,,,,7.8,,,,,,,,,8.3,,,,,,,,,,,,7.7,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,7.9,,,,,6.7,,,,,,,
1818,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,402.83815,-0.623,7,4,153.84,0.92,,,,,6.7,,< 5.4,7.1,,,8.7,,9.4,,,7.3,7.3,,,,,8.8,8.5,,,,,,,,,,,,,,,,,9.2,,,,,7.8,,,,9.3,,8.7,8.6,9,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,,,,,< 6.1,8.9,,,,,7.9,,,,,,,,,,,,,,,,8.7,,,,,,,,,,,,7.5,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,6.9,,,,,,,
1819,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,416.86474,-0.417,7,4,139.85,0.88,,,,,6.4,,< 5.4,6.9,,,8.6,,9.4,,,7.2,7.2,,,,,8.6,8.2,,,,,,,,,,,,,,,,,9.3,,,,,7.4,,,,9.4,,8.3,8.6,9.3,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,< 6.1,8.8,,,,,7.8,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,7.5,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 5.5,,8.3,,,,,6.5,,,,,,,
1820,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,461.31574,-0.333,7,4,139.85,0.88,,,,,6.9,,< 5.4,7,,,8.7,,9.5,,,7.4,7.4,,,,,8.6,8.2,,,,,,,,,,,,,,,,,9.3,,,,,7.8,,,,9.2,,8.3,8.5,9,,,7.2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,< 6.1,9.2,,,,,8.2,,,,,,,,,,,,,,,,8.3,,,,,,,,,,,,7.9,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,6.9,,,,,,,
1821,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,423.3923,0.262,7,4,130.97,0.96,,,,,8.4,,6.1,8.2,,,9,,9.8,,,8.9,8.9,,,,,8.8,8.7,,,,,,,,,,,,,,,,,9.5,,,,,9.1,,,,9.2,,9.2,8.8,8.9,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,7.1,10,,,,,9,,,,,,,,,,,,,,,,9.4,,,,,,,,,,,,9,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,5.8,,,,,,,
1822,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,432.9072,0.234,7,3,131.05,0.88,,,,,5.8,,< 5.4,6.5,,,7.8,,8.8,,,6.4,6.6,,,,,8.5,7.7,,,,,,,,,,,,,,,,,8.6,,,,,6.5,,,,9,,7.8,8.1,8.7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,,,,< 6.1,7.9,,,,,7.5,,,,,,,,,,,,,,,,7.9,,,,,,,,,,,,6.5,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,6.8,,,,,,,
1823,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,321.78857,1.371,6,2,80.55,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,
1824,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,471.9863,0.619,8,3,117.23,0.92,,,,,6.5,,< 5.4,7.3,,,8.7,,9.5,,,7.6,7.7,,,,,8.5,8.7,,,,,,,,,,,,,,,,,8.9,,,,,8.2,,,,9.4,,8,8.2,8.4,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,6.3,9.1,,,,,8,,,,,,,,,,,,,,,,9.2,,,,,,,,,,,,8,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,,,,,< 5.6,,,,,,,
1825,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,389.8394,-1.60E-02,7,4,130.97,0.85,,,,,6.7,,< 5.4,7.3,,,8.7,,9.7,,,7.1,7.1,,,,,8.4,8.5,,,,,,,,,,,,,,,,,9.4,,,,,7.7,,,,9.3,,8.6,8.8,9,,,7.3,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,< 6.1,9.1,,,,,8.1,,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,8.5,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,< 5.6,,,,,,,
1826,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,485.43692,2.544,10,3,127.72,1,,,,,,,,,,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,540.55848,3.372,9,3,119.52,1,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,540.55848,3.314,9,3,119.52,1,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,554.58506,3.703,9,3,119.52,1,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,554.58506,3.691,9,3,119.52,1,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,554.58506,3.896,9,3,119.52,1,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,538.5426,2.942,9,3,119.52,1,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,552.56918,3.524,9,3,119.52,1,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,526.5319,2.995,9,3,119.52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,526.5319,2.848,9,3,119.52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,524.51602,2.612,9,3,119.52,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,
1837,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,538.5426,3.068,9,3,119.52,1,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,554.58506,3.52,9,2,110.73,0.5,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 5.2,,,,,,,
1839,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,538.5426,2.789,9,2,110.73,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,
1840,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,373.3848,-0.475,7,4,130.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,
1841,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,339.39494,0.345,6,3,110.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,
1842,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,555.55152,1.289,7,4,142.34,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,
1843,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,423.3923,0.262,7,4,130.98,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,
1844,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,432.31758,1.162,6,3,96.76,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,
1845,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,355.39434,-0.157,7,3,119.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,,,,,,
1846,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,369.42092,0.191,7,3,119.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,
1847,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,445.90265,0.957,8,3,137.05,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,
1848,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,365.39246,0.174,7,4,139.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
1849,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,451.44546,0.876,7,3,105.99,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,,,,,,
1850,,,,,30,83,C1CC(C1)Nc2ccnc(Nc3ccc4C5CCC(N5)c4c3)n2,405.37702,1.868,7,4,99.92,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,< 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,,,,,31,16,O=C(Nc1ccccc1)Nc2ccccc2,491.4678,4.789,6,5,103,0.3,,,,< 5.1,,7.8,,< 5.9,< 5.2,,< 5.3,8.8,8.4,7.1,,< 5.1,,< 5.7,,5.8,< 5.8,8.3,6.9,5.7,,,,,,,,,< 5.4,,< 5.0,7.3,6.8,,< 5.3,,,< 5.0,< 5.0,< 5.1,,,,,,5.3,< 5.1,8.1,6.1,,,,,< 5.5,,6.1,< 5.1,,,< 5.1,< 5.1,< 5.0,< 5.3,< 5.1,6.7,6.3,< 5.7,7.9,,,< 5.7,,,< 5.1,,,,< 5.2,,,,,< 5.1,7,,,,< 5.0,,< 5.1,6.9,,,,,,< 5.0,< 5.1,,,,< 5.4,,,< 5.1,< 5.1,5.1,,,6.4,,,,< 5.1,< 5.2,,,,< 5.1,< 5.0,,,,,,,,< 5.1,,,7.1,< 5.4,< 5.2,< 5.1,< 5.0,,,,,,,,,< 5.4,,7.3,6.8,,< 5.1,,,,,,,,,,,,,,,,< 5.0,6.7,,
1856,,,,,31,16,O=C(Nc1ccccc1)Nc2ccccc2,457.40852,2.677,6,5,120.07,0.23,,,,< 5.1,5.3,7.8,5.6,< 5.9,5.7,,5.7,8.8,8.6,< 6.1,,< 5.1,< 5.2,< 5.7,,6.6,< 5.8,8.5,6.7,5.6,,,,,6.4,5.5,,< 5.5,< 5.4,,< 5.0,5.9,6.5,7.8,< 5.3,,,< 5.0,< 5.8,< 5.1,5.1,,< 5.8,< 5.8,,5.3,< 5.1,6.6,< 5.8,6.9,,< 5.7,< 5.0,< 5.5,,< 5.8,< 5.1,5.6,< 5.1,< 5.1,< 5.1,< 5.0,< 5.3,< 5.1,< 5.7,< 5.8,< 5.7,8,< 5.8,< 5.6,< 5.7,,,< 5.1,< 5.0,,,< 5.2,,< 5.8,< 5.7,,< 5.1,< 5.8,< 5.3,< 5.2,< 5.2,< 5.0,< 5.9,< 5.1,7.2,5.7,6.2,5.5,6.6,6.4,< 5.0,< 5.1,5.5,6.7,5.7,< 5.4,< 5.3,< 5.1,< 5.1,< 5.1,< 5.0,6.4,,< 5.7,5.7,< 5.8,< 5.8,5.8,< 5.2,5.8,8.2,< 5.0,< 5.1,< 5.0,< 5.3,7,7.1,< 5.0,< 5.8,5.8,< 5.1,5.6,< 5.0,< 5.1,7,< 5.4,5.9,6.7,< 5.0,5.2,6.3,< 5.8,6.5,< 5.7,< 5.8,< 5.8,7,,6.1,7.8,7.1,< 5.1,< 5.1,< 5.8,< 5.8,,,,,,,,,,6.2,< 5.9,,,< 5.0,< 6.2,,
1860,,,,,31,16,O=C(Nc1ccccc1)Nc2ccccc2,396.4412,1.87,4,1,65.54,0.08,,,,< 5.1,< 5.1,< 5.6,< 5.2,< 5.9,< 5.2,,5.4,6.8,< 5.6,6.1,,< 5.1,< 5.2,< 5.7,,< 5.8,< 5.8,6.6,6,< 5.0,,,,,< 5.2,6.5,,< 5.5,< 5.4,,< 5.0,< 5.6,< 5.3,< 5.9,< 5.3,,,< 5.0,< 5.8,< 5.1,< 5.0,,< 5.8,< 5.8,6.6,5.7,< 5.1,5.2,< 5.8,< 5.0,,< 5.7,< 5.0,< 5.5,,< 5.8,< 5.1,< 5.4,< 5.1,< 5.1,< 5.1,< 5.0,< 5.3,< 5.1,7,8.2,< 5.7,< 5.9,< 5.8,,< 5.7,,,5.4,< 5.0,,,< 5.2,,< 5.8,< 5.7,,< 5.1,6,< 5.3,< 5.2,< 5.2,5.3,< 5.9,< 5.1,< 5.8,< 5.2,< 5.1,< 5.2,< 5.5,< 5.1,,< 5.1,5.9,< 5.0,< 5.2,< 5.4,< 5.3,< 5.1,< 5.1,< 5.1,< 5.0,< 5.7,< 5.2,< 5.7,< 5.4,< 5.8,< 5.8,< 5.1,< 5.2,< 5.2,5.4,< 5.0,< 5.1,< 5.0,< 5.3,< 5.6,5.7,< 5.0,< 5.8,< 5.0,< 5.1,< 5.1,< 5.0,< 5.1,< 5.5,8.2,< 5.2,< 5.1,< 5.0,< 5.1,< 5.1,< 5.8,< 5.7,< 5.7,< 5.8,6.8,< 5.7,,< 5.7,5.8,6.3,< 5.1,< 5.1,< 5.8,< 5.8,,< 5.4,,,,,,,,,< 5.9,,,< 5.0,< 6.2,,
1861,,,,,31,16,O=C(Nc1ccccc1)Nc2ccccc2,480.4021,3.62,6,4,125.86,0.07,,,,< 5.1,< 5.1,< 5.6,< 5.2,< 5.9,< 5.2,,< 5.3,6.6,8,< 6.1,,< 5.1,< 5.2,< 5.7,,< 5.8,< 5.8,7.6,< 5.6,< 5.0,,,,,< 5.2,5.4,,< 5.5,< 5.4,,< 5.0,5.9,5.4,7.4,< 5.3,,,< 5.0,6.9,< 5.1,< 5.0,,,< 5.8,6.2,< 5.0,< 5.1,5.6,< 5.8,5.5,,5.9,< 5.0,< 5.5,,< 5.8,< 5.1,< 5.4,< 5.1,< 5.1,< 5.1,< 5.0,< 5.3,< 5.1,< 5.7,< 5.8,< 5.7,< 5.9,< 5.8,< 5.6,< 5.7,,,< 5.1,< 5.0,,,< 5.2,,< 5.8,< 5.7,,< 5.1,< 5.8,< 5.4,5.3,5.4,< 5.0,< 5.9,< 5.1,< 5.8,< 5.2,< 5.1,< 5.2,< 5.5,< 5.1,< 5.0,< 5.1,< 5.1,< 5.0,< 5.2,< 5.4,5.6,< 5.1,< 5.1,< 5.1,< 5.0,< 5.7,< 5.2,< 5.7,< 5.4,6.1,< 5.8,< 5.1,< 5.2,< 5.2,7.2,< 5.0,< 5.1,< 5.0,< 5.3,6.5,< 5.1,< 5.0,< 5.8,5.2,5.1,< 5.5,< 5.0,< 5.1,< 5.5,< 5.4,< 5.2,< 5.1,< 5.0,5.4,< 5.1,< 5.8,< 5.7,< 5.7,< 5.8,< 5.8,< 5.7,,< 5.7,5.3,< 5.8,< 5.1,< 5.1,< 5.8,< 5.8,,< 5.4,,,,,,,,< 5.9,< 5.9,,,< 5.0,< 6.2,,
